incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
INC004466,Online Fraud,West,Maplewood,NC,5313 Main St,28.850098,-118.882755,2020-04-15 15:03:59,OFF0030,Michelle,Davis,1875.0,SUS00337,Susan,White,46.0,Male,Asian,VIC00534,William,Hall,78.0,Female,Unknown,Hands/Feet,Medium,Under Investigation,Dismissed,2.0,7331.27,Yes,Incident at 5313 Main St. Officer responded at scene.
INC003648,Theft,Midtown,Hillcrest,TX,3531 Sunset Blvd,36.974169,-91.462027,2020-03-04 14:37:35,OFF0009,Chris,Jones,9111.0,SUS00490,John,Garcia,49.0,Other,Hispanic,Unknown,Unknown,Unknown,49.0,Male,Unknown,Firearm,Low,Under Investigation,Arrest Made,3.0,20505.36,No,Incident at 3531 Sunset Blvd. Officer responded at scene.
INC000409,Burglary,North,Maplewood,FL,2365 Oak Ave,33.640651,-102.402023,2020-09-22 18:24:52,OFF0067,Charles,Flores,7266.0,SUS00197,Emily,Wright,15.0,Female,asian,VIC00837,Barbara,Moore,48.0,Male,218-412-9228,Unarmed,Medium,Resolved,Arrest Made,2.0,587.18,No,No notes available
INC002903,Cybercrime,North,Hillcrest,GA,7942 River Rd,43.689372,-104.693817,2019-05-19 15:35:29,OFF0010,JENNIFER,Williams,5754.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00674,Matthew,White,83.0,Female,320-433-1876,Blunt Object,Low,Pending,Arrest Made,2.0,45886.35,Yes,Incident at 7942 River Rd. Officer responded at scene.
INC003776,Robbery,EAST,Fairview,FL,6644 Elm Blvd,38.728881,-82.5227,2024-01-27 23:36:16,OFF0128,Matthew,Thompson,Unknown,SUS00442,Richard,Torres,33.0,Male,Black,VIC00140,Sarah,Thompson,65.0,Female,368-248-5922,Hands/Feet,Critical,Open,Arrest Made,1.0,49615.95,No,Incident at 6644 Elm Blvd. Officer responded at scene.
INC000583,Drunk Driving,east,Lakewood,TX,4323 Elm Blvd,32.412241,-113.728532,2021-07-31 08:05:29,OFF0022,Carol,Brown,9015.0,SUS00658,Donna,Jones,68.0,Male,Black,VIC00886,Matthew,Scott,50.0,Male,470-744-5470,Bat,Critical,Closed,Dismissed,1.0,18739.23,No,Incident at 4323 Elm Blvd. Officer responded at scene.
INC002155,Arson,West,Springfield,CA,5793 Elm Blvd,28.604856,94.3194,2021-07-31 08:05:29,OFF0076,John,Flores,3631.0,SUS00654,Matthew,Jackson,27.0,Male,Other,VIC00495,Anthony,Jones,49.0,Female,268-622-5910,Knife,Low,Closed,Warning Issued,5.0,2374.31,Yes,Incident at 5793 Elm Blvd. Officer responded at scene.
INC000774,Homicide,Southwest,Hillcrest,NY,3792 Main St,36.605878,-102.567357,2020-05-24 04:34:19,OFF0023,Thomas,Walker,5937.0,SUS00256,Donna,Hill,42.0,Male,Unknown,VIC00186,Chris,Lee,35.0,Female,(427) -58-2-9852,Knife,Low,Under Investigation,Arrest Made,0.0,1570.76,No,Incident at 3792 Main St. Officer responded at scene.
INC004936,Kidnapping,Southeast,Springfield,PA,5005 Cedar Lane,34.40802,-118.06783,2024-09-03 03:26:40,OFF0147,Nancy,Hill,4452.0,SUS00614,John,Harris,65.0,Female,hispanic,VIC00911,Mark,Wright,49.0,Female,761-601-9074,Unarmed,Medium,Under Investigation,Dismissed,0.0,42115.2,Yes,Incident at 5005 Cedar Lane. Officer responded at scene.
INC002169,Assault,Southwest,Fairview,GA,1014 Washington Ave,31.633753,-78.57417,2024-11-19 05:46:05,OFF0134,Nancy,Brown,8703.0,SUS00145,Richard,Wilson,69.0,Male,white,VIC00083,Carol,Williams,46.0,Male,410-808-2048,Knife,Critical,Under Investigation,Dismissed,1.0,30973.99,No,No notes available
INC000602,Domestic Violence,Southeast,Riverside,NC,1494 Park Rd,43.912797,-83.896478,2020-12-08 16:24:05,OFF0006,Susan,Allen,4657.0,SUS00747,Nancy,Wilson,74.0,Male,Black,VIC00632,Sarah,Brown,52.0,Male,709-978-6145,Rifle,Critical,Closed,No Arrest,2.0,39877.09,Yes,Incident at 1494 Park Rd. Officer responded at scene.
INC98018,Burglary,Northwest,Maplewood,NY,6328 Cedar Lane,47.163626,-102.785797,2021-08-12 07:30:23,OFF0052,James,Young,1728.0,SUS00388,David,Thompson,18.0,Female,Other,VIC00792,James,Green,60.0,Female,508-418-7685,Rifle,Medium,Closed,Warning Issued,0.0,24269.26,No,No notes available
INC002752,Drunk Driving,Southeast,Fairview,CA,4824 Sunset Blvd,36.380701,-73.819015,2023-04-19 00:16:23,OFF0018,Mark,Smith,7080.0,SUS00620,Susan,Hill,46.0,Male,White,VIC00165,Nancy,Anderson,66.0,Male,513-980-7504,Hands/Feet,Medium,Closed,No Arrest,1.0,23630.9,Yes,Incident at 4824 Sunset Blvd. Officer responded at scene.
INC000634,Battery,North,Fairview,NY,8073 Oak Ave,39.845897,-73.041682,2018-04-14 09:11:35,OFF0086,Richard,Wright,7517.0,SUS00556,Donna,Miller,19.0,Female,Unknown,VIC00412,Sarah,Hill,49.0,Female,Unknown,Hands/Feet,Critical,Resolved,Dismissed,1.0,23630.9,Yes,Incident at 8073 Oak Ave. Officer responded at scene.
INC004546,Domestic Violence,NORTHEAST,Springfield,NY,3301 Cedar Lane,45.393153,-80.670769,2019-06-18 08:03:46,OFF0001,Jessica,Martin,2347.0,SUS00422,Daniel,Jackson,21.0,Female,BLACK,VIC00749,Barbara,Jackson,20.0,Male,713-278-4500,Bat,High,Open,Arrest Made,2.0,18082.17,No,Incident at 3301 Cedar Lane. Officer responded at scene.
INC002869,Arson,Eas,Maplewood,GA,3783 Cedar Lane,46.413396,-73.85629,2024-09-22 01:50:07,OFF0008,Ashley,Wilson,4732.0,SUS00269,William,Brown,59.0,Unknown,Unknown,VIC00730,Daniel,Thompson,49.0,Male,(329) -54-7-2389,Bat,Critical,Under Investigation,Arrest Made,5.0,37678.44,Yes,Incident at 3783 Cedar Lane. Officer responded at scene.
INC004772,Homicide,central,Fairview,PA,3989 Oak Ave,27.622451,-85.519813,2018-03-24 15:55:59,OFF0061,Anthony,Nguyen,Unknown,SUS00450,Susan,Lee,33.0,Female,Unknown,VIC00627,Robert,Smith,10.0,Male,751-737-5451,Knife,High,Closed,Dismissed,3.0,41648.29,Yes,Incident at 3989 Oak Ave. Officer responded at scene.
INC004654,Assault & Battery,north,Hillcrest,TX,9350 Sunset Blvd,36.974169,-85.409986,2021-04-08 17:24:14,OFF0114,Jessica,Garcia,5794.0,SUS00561,Matthew,Martin,33.0,Male,white,VIC00570,Patricia,Lee,30.0,Female,Unknown,Hands/Feet,Critical,Open,Arrest Made,0.0,45730.33,Yes,Incident at 9350 Sunset Blvd. Officer responded at scene.
INC004744,Trespassing,South,Maplewood,OH,6709 Maple Dr,32.196447,-113.157453,2019-09-01 21:31:09,OFF0126,Susan,Taylor,9789.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00981,Charles,Green,45.0,Female,362-122-6300,Knife,Critical,Closed,Dismissed,0.0,7758.35,Yes,Incident at 6709 Maple Dr. Officer responded at scene.
INC000186,Sexual Assault,South,Centerville,IL,2373 Park Rd,30.017139,-83.084109,2024-04-03 13:21:03,OFF0003,Susan,Wright,2670.0,SUS00695,Michelle,Jones,39.0,Female,Unknown,VIC00862,Mary,Brown,55.0,Male,383-153-2922,Firearm,Critical,Open,Warning Issued,5.0,36127.52,No,No notes available
INC000965,Kidnapping,Northeast,Centerville,FL,3244 River Rd,46.228737,-102.975495,2020-03-28 20:26:52,OFF0080,Karen,Anderson,3776.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00905,Anthony,Wright,41.0,Male,494-770-8710,Hands/Feet,Critical,Under Investigation,Arrest Made,2.0,44579.11,No,Incident at 3244 River Rd. Officer responded at scene.
INC003438,Burglary,North,Centerville,OH,7384 Park Rd,37.703189,-104.191968,2020-02-03 10:38:35,OFF0025,Carol,Brown,Unknown,SUS00406,William,Wilson,46.0,Male,White,VIC00527,Barbara,Anderson,29.0,Other,Unknown,Knife,Critical,Closed,Arrest Made,1.0,23630.9,Yes,Incident at 7384 Park Rd. Officer responded at scene.
INC003377,Fraud,WEST,Springfield,GA,1998 Cedar Lane,34.782602,-101.439961,2020-12-04 01:56:39,OFF0083,William,Smith,9247.0,SUS00115,Richard,Jackson,57.0,Male,Asian,VIC00131,Sarah,Johnson,22.0,Male,941-181-3052,Hands/Feet,Medium,Closed,Arrest Made,2.0,23630.9,Yes,Incident at 1998 Cedar Lane. Officer responded at scene.
INC000582,Larceny,SOUTHEAST,Lakewood,AZ,5076 Lincoln St,30.214353,-100.930194,2023-09-20 23:41:49,OFF0058,David,Harris,7783.0,SUS00453,Mark,Williams,75.0,Female,Other,VIC00533,Michael,Allen,11.0,Male,252-567-4740,Rifle,Medium,Closed,No Arrest,2.0,28035.99,Yes,Incident at 5076 Lincoln St. Officer responded at scene.
INC004264,Domestic Violence,West,Maplewood,GA,293 Oak Ave,42.21976,-94.6682905,2021-07-31 08:05:29,OFF0007,Patricia,Walker,1655.0,Unknown,Unknown,Unknown,46.0,Female,Black,Unknown,Unknown,Unknown,49.0,Male,Unknown,Hands/Feet,Low,Closed,Arrest Made,2.0,4331.64,No,Incident at 293 Oak Ave. Officer responded at scene.
INC004148,Sexual Assault,central,Springfield,NY,9350 Cedar Lane,35.647479,-111.829878,2021-01-12 14:18:28,OFF0012,Michael,Miller,9827.0,SUS00423,Linda,Hill,16.0,Other,Black,VIC00389,William,Martin,16.0,Female,Unknown,Hands/Feet,Critical,Under Investigation,Arrest Made,4.0,13458.51,Yes,Incident at 9350 Cedar Lane. Officer responded at scene.
INC002025,Deception,Midtown,Springfield,CA,9496 Washington Ave,45.244771,-72.470849,2021-07-31 08:05:29,OFF0084,Jessica,Harris,4222.0,SUS00201,Chris,Green,38.0,Unknown,asian,VIC00697,Emily,Allen,71.0,Female,993-818-8581,Firearm,Low,Under Investigation,Arrest Made,3.0,36034.68,Yes,Incident at 9496 Washington Ave. Officer responded at scene.
INC001213,Vandalism,WEST,Springfield,CA,2053 Oak Ave,32.219065,-84.166181,2020-01-16 07:00:22,OFF0140,Michael,Thomas,7186.0,SUS00426,Chris,Scott,27.0,Female,white,VIC00520,Nancy,Green,48.0,Unknown,272-720-8858,Firearm,High,Closed,No Arrest,1.0,35487.03,Yes,Incident at 2053 Oak Ave. Officer responded at scene.
INC003402,Robbery,SOUTHEAST,Lakewood,TX,8279 Park Rd,36.974169,-74.220629,2021-07-31 08:05:29,OFF0037,Jessica,Garcia,Unknown,SUS00126,Anthony,Davis,73.0,Male,Unknown,VIC00330,Joseph,Moore,20.0,Male,206-269-1142,Hands/Feet,Critical,Closed,Arrest Made,1.0,743.16,Yes,Incident at 8279 Park Rd. Officer responded at scene.
INC003062,Kidnapping,North,Oakdale,NC,8945 Main St,46.44498,-84.612325,2022-10-06 16:33:29,OFF0120,Donna,Harris,4464.0,SUS00354,David,Davis,64.0,Male,Black,VIC00905,Barbara,Jones,49.0,Female,298-722-4031,Rifle,Critical,Pending,No Arrest,0.0,1938.79,No,Incident at 8945 Main St. Officer responded at scene.
INC002947,Arson,Midtown,Fairview,FL,4179 Elm Blvd,36.974169,-75.614311,2021-07-31 08:05:29,OFF0127,Jessica,Torres,6921.0,SUS00486,Donna,Garcia,37.0,Female,Black,VIC00498,James,Harris,71.0,Female,Unknown,Firearm,Medium,Open,Arrest Made,2.0,39704.66,No,Incident at 4179 Elm Blvd. Officer responded at scene.
INC004455,Arson,East,Centerville,TX,6557 Lincoln St,39.582184,-110.772178,2021-12-27 07:05:49,OFF0030,Mary,Wilson,2963.0,SUS00483,Daniel,Torres,65.0,Female,asian,VIC00969,Daniel,Hall,19.0,Male,2236611585,Firearm,Low,Under Investigation,No Arrest,2.0,48900.02,No,Incident at 6557 Lincoln St. Officer responded at scene.
INC002449,Homicide,South,Lakewood,NC,3589 Park Rd,36.251479,-70.296206,2024-08-10 10:23:39,OFF0070,Mary,Walker,7252.0,SUS00336,Emily,Flores,46.0,Unknown,BLACK,VIC00829,Robert,White,61.0,Unknown,287-707-3885,Hands/Feet,Critical,Resolved,Arrest Made,2.0,8851.13,Yes,Incident at 3589 Park Rd. Officer responded at scene.
INC001322,Theft/Larceny,North,Maplewood,PA,7750 Elm Blvd,30.228198,-98.178552,2023-04-19 23:10:50,OFF0134,Karen,Williams,Unknown,SUS00538,Robert,Brown,46.0,Female,White,VIC00450,Matthew,Scott,14.0,Male,882-885-6955,Firearm,Medium,Closed,Arrest Made,2.0,34196.03,Yes,Incident at 7750 Elm Blvd. Officer responded at scene.
INC003521,Deception,Southwest,Fairview,AZ,818 Elm Blvd,39.928305,-102.515342,2022-10-16 00:47:56,OFF0053,Richard,Thompson,Unknown,SUS00715,Chris,Walker,46.0,Female,asian,VIC00487,Michelle,Wilson,85.0,Male,504-912-3018,Rifle,Low,Under Investigation,No Arrest,2.0,25231.6,No,Incident at 818 Elm Blvd. Officer responded at scene.
INC004778,Homicide,North,Springfield,TX,6346 Elm Blvd,36.974169,-94.005489,2020-07-03 14:56:00,OFF0092,Sarah,Moore,1576.0,SUS00377,Daniel,Garcia,63.0,Other,white,VIC00403,Joseph,Williams,63.0,Male,797-999-2936,Rifle,Low,Pending,Arrest Made,2.0,37203.45,No,Incident at 6346 Elm Blvd. Officer responded at scene.
INC004463,Fraud,West,Riverside,OH,6455 Elm Blvd,37.663945,-89.726818,2019-04-02 15:07:13,OFF0065,Nancy,White,6724.0,SUS00252,Robert,Williams,58.0,Male,Black,VIC00300,Linda,Brown,59.0,Male,Unknown,Firearm,Critical,Open,Warning Issued,5.0,30093.25,No,Incident at 6455 Elm Blvd. Officer responded at scene.
INC001640,Vandalism,West,Centerville,IL,922 River Rd,30.682994,-76.45258,2023-06-28 06:00:28,OFF0093,Nancy,Johnson,8857.0,SUS00002,Nancy,White,74.0,Female,White,VIC00479,Linda,Young,72.0,Male,534-217-1403,Firearm,Critical,Pending,Arrest Made,1.0,33228.9,No,Incident at 922 River Rd. Officer responded at scene.
INC004044,Cybercrime,North,Springfield,OH,2876 Main St,27.82134,-121.000132,2020-04-28 17:24:41,OFF0032,Karen,Scott,6038.0,SUS00775,Anthony,Harris,67.0,Male,Unknown,VIC00641,James,Jones,49.0,Female,447-114-8445,Hands/Feet,Critical,Resolved,Arrest Made,2.0,14706.17,Yes,Incident at 2876 Main St. Officer responded at scene.
INC001476,Assault,southwest,Oakdale,TX,577 Oak Ave,25.204496,-111.597373,2018-11-17 23:52:55,OFF0096,Michael,Taylor,3261.0,SUS00460,James,Johnson,66.0,Female,white,VIC00419,Thomas,Thompson,62.0,Male,7717755726,Blunt Object,Critical,Open,Warning Issued,4.0,15590.61,No,Incident at 577 Oak Ave. Officer responded at scene.
INC001659,Hacking,West,Fairview,GA,1723 Park Rd,41.162288,-86.108981,2019-02-27 09:58:15,OFF0023,Joseph,Smith,5661.0,SUS00291,Mark,White,19.0,Female,Black,VIC00212,Mary,Garcia,49.0,Male,646-220-7362,Hands/Feet,High,Closed,Dismissed,2.0,23630.9,No,No notes available
INC003173,Trespassing,Midtown,Centerville,NC,6317 Park Rd,47.240426,-94.6682905,2021-07-31 08:05:29,OFF0078,Daniel,Flores,9904.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00386,Jennifer,Moore,49.0,Male,538-438-6789,Hands/Feet,Low,Open,Dismissed,2.0,28620.55,Yes,Incident at 6317 Park Rd. Officer responded at scene.
INC004573,Abduction,Southeast,Centerville,OH,6593 Cedar Lane,42.400423,-72.918975,2022-07-24 23:01:53,OFF0142,Thomas,Thompson,8097.0,SUS00268,Michael,Flores,52.0,Unknown,Hispanic,VIC00227,Ashley,Davis,49.0,Female,Unknown,Hands/Feet,Low,Pending,Arrest Made,4.0,2640.2,No,Incident at 6593 Cedar Lane. Officer responded at scene.
INC001933,Burglary,North,Hillcrest,IL,4826 Elm Blvd,34.762572,-115.494832,2020-04-27 06:06:49,OFF0127,John,Wright,5730.0,SUS00551,Mary,Martin,17.0,Female,Black,VIC00311,Charles,Anderson,49.0,Female,439-965-4872,Knife,High,Open,No Arrest,3.0,23630.9,No,Incident at 4826 Elm Blvd. Officer responded at scene.
INC000257,Narcotics,Southeast,Springfield,GA,3742 Park Rd,33.361888,-120.292292,2023-05-01 03:55:15,OFF0026,David,Martin,2100.0,SUS00278,Karen,Hill,62.0,Female,Black,VIC00994,Joseph,Young,49.0,Male,450-362-3993,Blunt Object,Critical,Closed,Warning Issued,1.0,2011.64,No,Incident at 3742 Park Rd. Officer responded at scene.
INC001482,Domestic Violence,West,Fairview,GA,3678 Park Rd,36.974169,-79.71415,2021-08-09 01:24:46,OFF0093,Mary,Nguyen,1213.0,SUS00121,Thomas,Williams,47.0,Female,Unknown,VIC00806,Linda,Walker,59.0,Female,541-715-2021,Blunt Object,High,Pending,Arrest Made,2.0,38237.93,Yes,Incident at 3678 Park Rd. Officer responded at scene.
INC000706,Sexual Assault,Northeast,Oakdale,OH,7751 Main St,45.616843,-91.752553,2021-07-31 08:05:29,OFF0038,Michelle,Brown,9650.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00278,Ashley,Wilson,62.0,Male,Unknown,Firearm,Low,Closed,Arrest Made,0.0,23630.9,Yes,Incident at 7751 Main St. Officer responded at scene.
INC001914,Burglary,central,Hillcrest,IL,5403 Park Rd,25.367401,-90.026976,2021-02-22 20:51:44,OFF0027,CHARLES,Wilson,7399.0,SUS00551,Mark,White,59.0,Female,Asian,VIC00632,James,Davis,76.0,Male,Unknown,Hands/Feet,High,Closed,Dismissed,5.0,36246.47,No,Incident at 5403 Park Rd. Officer responded at scene.
INC002453,Fraudulent Activity,EAST,Lakewood,AZ,5678 Main St,28.757237,-71.094554,2024-09-22 19:58:54,OFF0138,Sarah,Johnson,3471.0,SUS00003,Thomas,Walker,58.0,Female,Hispanic,VIC00453,William,Jackson,50.0,Male,(876) -54-6-6113,Blunt Object,High,Under Investigation,No Arrest,3.0,17566.0,No,Incident at 5678 Main St. Officer responded at scene.
INC004717,Abduction,NORTHWEST,Oakdale,PA,4597 River Rd,30.480794,-117.634963,2020-08-19 09:34:49,OFF0074,Charles,Wilson,2632.0,SUS00763,Carol,Johnson,69.0,Male,Black,VIC00699,Charles,Williams,45.0,Female,(825) -66-1-5895,Firearm,High,Open,Dismissed,2.0,23630.9,No,Incident at 4597 River Rd. Officer responded at scene.
INC001582,Battery,North,Springfield,TX,7735 Sunset Blvd,26.97995,-71.994336,2024-04-09 04:35:46,OFF0111,Nancy,Thomas,7009.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00371,Mary,Jones,35.0,Male,612-841-5963,Blunt Object,Low,Under Investigation,Arrest Made,3.0,23630.9,Yes,Incident at 7735 Sunset Blvd. Officer responded at scene.
INC001036,Theft,Southeast,Centerville,FL,5316 Maple Dr,25.801074,-102.590212,2019-01-07 01:24:05,OFF0086,Mark,Brown,1788.0,SUS00588,Susan,Nguyen,43.0,Male,hispanic,VIC00003,Michelle,White,84.0,Female,873-130-7585,Blunt Object,Critical,Closed,No Arrest,4.0,13779.73,No,Incident at 5316 Maple Dr. Officer responded at scene.
INC003124,Robbery,east,Hillcrest,CA,1831 Park Rd,43.657957,-78.713605,2024-10-25 22:22:32,OFF0085,Charles,Allen,Unknown,SUS00311,Linda,Harris,68.0,Female,Asian,VIC00673,Carol,White,66.0,Male,Unknown,Firearm,Medium,Under Investigation,Dismissed,0.0,1992.12,Yes,Incident at 1831 Park Rd. Officer responded at scene.
INC001687,Armed Robbery,Midtown,Springfield,IL,4393 River Rd,25.047873,-96.318625,2021-07-31 08:05:29,OFF0021,Mark,Lee,5137.0,SUS00601,David,Lee,59.0,Female,Unknown,VIC00164,Sarah,Hill,36.0,Male,255-908-6058,Unarmed,Medium,Pending,Arrest Made,2.0,23630.9,Yes,No notes available
INC003728,Robbery,Southwest,Maplewood,PA,8487 Oak Ave,43.205226,-112.849569,2022-09-07 16:49:24,OFF0080,David,Nguyen,7570.0,SUS00475,Donna,Miller,67.0,Female,white,VIC00254,Barbara,Johnson,49.0,Male,(694) -48-4-4772,Firearm,Low,Under Investigation,Arrest Made,3.0,6820.94,No,Incident at 8487 Oak Ave. Officer responded at scene.
INC003267,Trespass,West,Maplewood,NC,8000 Oak Ave,26.861922,-100.05611,2018-11-19 03:47:51,OFF0072,Matthew,Jones,1496.0,SUS00257,Susan,Lee,55.0,Female,Black,VIC00320,Joseph,Johnson,16.0,Female,302-877-1761,Hands/Feet,Medium,Pending,No Arrest,4.0,29650.42,Yes,Incident at 8000 Oak Ave. Officer responded at scene.
INC001421,Kidnapping,Southeast,Riverside,TX,1345 Park Rd,25.605901,-110.09174,2021-07-30 08:58:11,OFF0100,John,Torres,7634.0,SUS00469,Charles,White,46.0,Female,Black,VIC00449,Richard,Garcia,61.0,Female,701-196-5437,Blunt Object,High,Under Investigation,Dismissed,1.0,20349.79,No,Incident at 1345 Park Rd. Officer responded at scene.
INC004877,Drunk Driving,North,Riverside,FL,7760 Oak Ave,45.20602,-76.77416,2024-11-28 06:54:33,OFF0121,Chris,Wright,8912.0,SUS00494,Mark,Jackson,44.0,Male,Black,VIC00009,Chris,Scott,43.0,Male,675-882-2688,Knife,Critical,Under Investigation,Warning Issued,5.0,6027.71,Yes,Incident at 7760 Oak Ave. Officer responded at scene.
INC003939,Theft/Larceny,Northwest,Centerville,FL,486 Elm Blvd,42.266202,-93.347667,2022-03-07 22:06:38,OFF0090,Emily,Allen,5615.0,SUS00245,Sarah,Harris,46.0,Unknown,Unknown,VIC00504,Mark,Smith,80.0,Unknown,849-470-3391,Rifle,Critical,Under Investigation,Arrest Made,4.0,29586.89,No,No notes available
INC002630,Fraud,South,Riverside,AZ,9978 Cedar Lane,28.536539,-116.381044,2022-12-15 01:47:40,OFF0028,Susan,Nguyen,8097.0,SUS00307,William,Johnson,64.0,Male,Hispanic,VIC00091,Nancy,Torres,45.0,Female,6928167278,Bat,Medium,Closed,Arrest Made,0.0,23630.9,Yes,Incident at 9978 Cedar Lane. Officer responded at scene.
INC000294,Narcotics,North,Hillcrest,NC,4135 Park Rd,36.974169,-105.885119,2019-11-04 09:42:34,OFF0047,Michelle,Taylor,4380.0,SUS00512,Richard,Wright,35.0,Male,BLACK,VIC00617,Carol,Harris,49.0,Female,(811) -39-2-5071,Blunt Object,Critical,Closed,Arrest Made,0.0,30963.84,Yes,Incident at 4135 Park Rd. Officer responded at scene.
INC98971,Theft,north,Springfield,IL,2765 River Rd,47.457071,-87.333497,2018-08-09 23:08:23,OFF0128,Patricia,Jones,2471.0,SUS00154,Michael,Young,30.0,Male,Black,VIC00441,Nancy,Thomas,69.0,Female,780-762-8436,Bat,Low,Resolved,Dismissed,3.0,10780.97,Yes,Incident at 2765 River Rd. Officer responded at scene.
INC004406,Assault,Midtown,Springfield,OH,5703 Cedar Lane,43.166467,-86.669839,2022-02-19 18:12:12,OFF0104,Robert,Williams,5233.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00023,Daniel,Miller,14.0,Male,Unknown,Firearm,High,Closed,Arrest Made,4.0,42250.64,Yes,Incident at 5703 Cedar Lane. Officer responded at scene.
INC001715,Drunk Driving,West,Centerville,IL,2662 Park Rd,28.42617,-90.557981,2018-10-04 20:33:42,OFF0011,BARBARA,Young,Unknown,SUS00055,Barbara,Wilson,17.0,Female,Asian,VIC00899,John,Flores,37.0,Female,640-880-2925,Rifle,Critical,Under Investigation,Dismissed,1.0,9057.42,No,Incident at 2662 Park Rd. Officer responded at scene.
INC000252,Domestic Violence,Midtown,Fairview,GA,6375 Sunset Blvd,46.387072,-121.346504,2020-11-24 04:40:36,OFF0082,Susan,Nguyen,8280.0,SUS00156,Emily,Harris,28.0,Female,Black,VIC00175,William,Thomas,14.0,Male,785-180-8971,Rifle,Medium,Pending,Dismissed,2.0,15201.64,No,Incident at 6375 Sunset Blvd. Officer responded at scene.
INC004332,Burglary,Northwest,Riverside,AZ,3389 Maple Dr,26.500865,-83.484795,2019-01-27 15:57:36,OFF0038,David,Johnson,4091.0,SUS00715,Richard,Smith,75.0,Female,Unknown,VIC00491,Emily,Martin,49.0,Male,356-472-8104,Firearm,Low,Closed,Arrest Made,3.0,18135.18,Yes,Incident at 3389 Maple Dr. Officer responded at scene.
INC003443,Vandalism,midtown,Riverside,NC,4634 River Rd,29.938123,-111.146453,2018-02-09 15:48:45,OFF0014,Richard,Anderson,2910.0,SUS00300,Donna,Hill,48.0,Male,Black,VIC00573,Chris,Wilson,24.0,Male,Unknown,Hands/Feet,Low,Open,Warning Issued,0.0,1359.02,Yes,No notes available
